PH133900000,Barangay 872,PH133912038,,U,1864
PH133900000,Barangay 192,PH133901192,,U,1878
PH133900000,Barangay 294,PH133902008,,U,1881
PH133900000,Barangay 894,PH133914087,,U,1885
PH133900000,Barangay 2,PH133901002,,U,1887
PH133900000,Barangay 231,PH133901232,,U,1888
PH133900000,Barangay 412,PH133906018,,U,1890
PH133900000,Barangay 857,PH133912025,,U,1894
PH133900000,Barangay 98,PH133901098,,U,1899
PH133900000,Barangay 424,PH133906030,,U,1900
PH133900000,Barangay 411,PH133906017,,U,1903
PH133900000,Barangay 495,PH133906101,,U,1906
PH133900000,Barangay 518,PH133906124,,U,1908
PH133900000,Barangay 409,PH133906015,,U,1921
PH133900000,Barangay 158,PH133901158,,U,1934
PH133900000,Barangay 135,PH133901135,,U,1935
PH133900000,Barangay 274,PH133904007,,U,1944
PH133900000,Barangay 234,PH133901235,,U,1945
PH133900000,Barangay 540,PH133906146,,U,1951
PH133900000,Barangay 267,PH133901268,,U,1952
PH133900000,Barangay 469,PH133906075,,U,1956
PH133900000,Barangay 713,PH133910028,,U,1964
PH133900000,Barangay 62,PH133901062,,U,1967
PH133900000,Barangay 697,PH133910012,,U,1967
PH133900000,Barangay 69,PH133901069,,U,1968
PH133900000,Barangay 732,PH133910047,,U,1974
PH133900000,Barangay 18,PH133901018,,U,1982
PH133900000,Barangay 364,PH133905066,,U,1985
PH133900000,Barangay 675,PH133911009,,U,1988
PH133900000,Barangay 821,PH133911036,,U,1995
PH133900000,Barangay 769,PH133914025,,U,1997
PH133900000,Barangay 602,PH133906209,,U,2000
PH133900000,Barangay 570,PH133906176,,U,2002
PH133900000,Barangay 297,PH133905001,,U,2005
PH133900000,Barangay 211,PH133901212,,U,2007
PH133900000,Barangay 819,PH133911034,,U,2007
PH133900000,Barangay 839,PH133912007,,U,2007
PH133900000,Barangay 580,PH133906186,,U,2008
PH133900000,Barangay 340,PH133905042,,U,2009
PH133900000,Barangay 869,PH133912039,,U,2010
PH133900000,Barangay 807,PH133914063,,U,2010
PH133900000,Barangay 417,PH133906023,,U,2011
PH133900000,Barangay 745,PH133914002,,U,2015
PH133900000,Barangay 874,PH133914067,,U,2016
PH133900000,Barangay 764,PH133914020,,U,2022
PH133900000,Barangay 791,PH133914047,,U,2029
PH133900000,Barangay 513,PH133906119,,U,2033
PH133900000,Barangay 222,PH133901223,,U,2040
PH133900000,Barangay 153,PH133901153,,U,2051
PH133900000,Barangay 37,PH133901037,,U,2057
PH133900000,Barangay 735,PH133910060,,U,2063
PH133900000,Barangay 314,PH133905016,,U,2064
PH133900000,Barangay 285,PH133904018,,U,2066
PH133900000,Barangay 14,PH133901014,,U,2070
PH133900000,Barangay 765,PH133914021,,U,2075
PH133900000,Barangay 569,PH133906175,,U,2086
PH133900000,Barangay 425,PH133906031,,U,2087
PH133900000,Barangay 46,PH133901046,,U,2088
PH133900000,Barangay 259,PH133901260,,U,2090
PH133900000,Barangay 571,PH133906177,,U,2097
PH133900000,Barangay 96,PH133901096,,U,2100
PH133900000,Barangay 658,PH133909005,,U,2108
PH133900000,Barangay 133,PH133901133,,U,2115
PH133900000,Barangay 867,PH133912034,,U,2116
PH133900000,Barangay 49,PH133901049,,U,2119
PH133900000,Barangay 336,PH133905038,,U,2134
PH133900000,Barangay 527,PH133906133,,U,2134
PH133900000,Barangay 636,PH133906243,,U,2135
PH133900000,Barangay 12,PH133901012,,U,2137
PH133900000,Barangay 42,PH133901042,,U,2142
PH133900000,Barangay 855,PH133912023,,U,2142
PH133900000,Barangay 180,PH133901180,,U,2145
PH133900000,Barangay 640,PH133907004,,U,2145
PH133900000,Barangay 783,PH133914039,,U,2145
PH133900000,Barangay 566,PH133906172,,U,2160
PH133900000,Barangay 515,PH133906121,,U,2166
PH133900000,Barangay 897,PH133914090,,U,2166
PH133900000,Barangay 94,PH133901094,,U,2178
PH133900000,Barangay 808,PH133914100,,U,2183
PH133900000,Barangay 814,PH133911028,,U,2196
PH133900000,Barangay 883,PH133914076,,U,2199
PH133900000,Barangay 343,PH133905045,,U,2209
PH133900000,Barangay 737,PH133910062,,U,2209
PH133900000,Barangay 884,PH133914077,,U,2216
PH133900000,Barangay 32,PH133901032,,U,2219
PH133900000,Barangay 100,PH133901100,,U,2222
PH133900000,Barangay 36,PH133901036,,U,2231
PH133900000,Barangay 353,PH133905055,,U,2232
PH133900000,Barangay 330,PH133905032,,U,2244
PH133900000,Barangay 521,PH133906127,,U,2244
PH133900000,Barangay 841,PH133912009,,U,2250
PH133900000,Barangay 470,PH133906076,,U,2260
PH133900000,Barangay 45,PH133901045,,U,2264
PH133900000,Barangay 35,PH133901035,,U,2265
PH133900000,Barangay 383,PH133903003,,U,2267
PH133900000,Barangay 19,PH133901019,,U,2272
PH133900000,Barangay 147,PH133901147,,U,2275
PH133900000,Barangay 150,PH133901150,,U,2277
PH133900000,Barangay 291,PH133902005,,U,2279
PH133900000,Barangay 514,PH133906120,,U,2283
PH133900000,Barangay 281,PH133904014,,U,2288
PH133900000,Barangay 810,PH133911024,,U,2293
PH133900000,Barangay 422,PH133906028,,U,2304
PH133900000,Barangay 479,PH133906085,,U,2307
PH133900000,Barangay 780,PH133914036,,U,2316
PH133900000,Barangay 494,PH133906100,,U,2318
PH133900000,Barangay 567,PH133906173,,U,2318
PH133900000,Barangay 39,PH133901039,,U,2324
PH133900000,Barangay 881,PH133914074,,U,2325
PH133900000,Barangay 561,PH133906167,,U,2332
PH133900000,Barangay 811,PH133911025,,U,2332
PH133900000,Barangay 148,PH133901148,,U,2333
PH133900000,Barangay 401,PH133906007,,U,2333
PH133900000,Barangay 724,PH133910039,,U,2338
PH133900000,Barangay 70,PH133901070,,U,2344
PH133900000,Barangay 119,PH133901119,,U,2345
PH133900000,Barangay 230,PH133901231,,U,2364
PH133900000,Barangay 13,PH133901013,,U,2371
PH133900000,Barangay 592,PH133906199,,U,2371
PH133900000,Barangay 667,PH133908009,,U,2371
PH133900000,Barangay 596,PH133906203,,U,2375
PH133900000,Barangay 753,PH133914010,,U,2380
PH133900000,Barangay 311,PH133905013,,U,2401
PH133900000,Barangay 871,PH133912037,,U,2407
PH133900000,Barangay 225,PH133901226,,U,2419
PH133900000,Barangay 862,PH133912030,,U,2419
PH133900000,Barangay 696,PH133910011,,U,2420
PH133900000,Barangay 410,PH133906016,,U,2424
PH133900000,Barangay 772,PH133914028,,U,2426
PH133900000,Barangay 216,PH133901217,,U,2431
PH133900000,Barangay 206,PH133901207,,U,2433
PH133900000,Barangay 647,PH133907011,,U,2440
PH133900000,Barangay 264,PH133901265,,U,2443
PH133900000,Barangay 457,PH133906063,,U,2445
PH133900000,Barangay 850,PH133912018,,U,2456
PH133900000,Barangay 660-A,PH133908004,,U,2457
PH133900000,Barangay 282,PH133904015,,U,2458
PH133900000,Barangay 581,PH133906187,,U,2461
PH133900000,Barangay 203,PH133901204,,U,2462
PH133900000,Barangay 565,PH133906171,,U,2464
PH133900000,Barangay 512,PH133906118,,U,2473
PH133900000,Barangay 73,PH133901073,,U,2478
PH133900000,Barangay 55,PH133901055,,U,2492
PH133900000,Barangay 591,PH133906198,,U,2498
PH133900000,Barangay 106,PH133901106,,U,2513
PH133900000,Barangay 288,PH133902002,,U,2538
PH133900000,Barangay 840,PH133912008,,U,2541
PH133900000,Barangay 276,PH133904009,,U,2543
PH133900000,Barangay 25,PH133901025,,U,2545
PH133900000,Barangay 287,PH133902001,,U,2546
PH133900000,Barangay 80,PH133901080,,U,2553
PH133900000,Barangay 26,PH133901026,,U,2555
PH133900000,Barangay 651,PH133913003,,U,2556
PH133900000,Barangay 391,PH133903011,,U,2558
PH133900000,Barangay 792,PH133914048,,U,2559
PH133900000,Barangay 500,PH133906106,,U,2562
PH133900000,Barangay 51,PH133901051,,U,2580
PH133900000,Barangay 562,PH133906168,,U,2583
PH133900000,Barangay 754,PH133914099,,U,2584
PH133900000,Barangay 659-A,PH133908002,,U,2607
PH133900000,Barangay 92,PH133901092,,U,2639
PH133900000,Barangay 82,PH133901082,,U,2642
PH133900000,Barangay 668,PH133908010,,U,2645
PH133900000,Barangay 387,PH133903007,,U,2654
PH133900000,Barangay 828,PH133911043,,U,2658
PH133900000,Barangay 111,PH133901111,,U,2661
PH133900000,Barangay 827,PH133911042,,U,2661
PH133900000,Barangay 212,PH133901213,,U,2675
PH133900000,Barangay 110,PH133901110,,U,2677
PH133900000,Barangay 705,PH133910020,,U,2683
PH133900000,Barangay 204,PH133901205,,U,2684
PH133900000,Barangay 701,PH133910016,,U,2695
PH133900000,Barangay 835,PH133912003,,U,2706
PH133900000,Barangay 684,PH133911018,,U,2730
PH133900000,Barangay 52,PH133901052,,U,2732
PH133900000,Barangay 773,PH133914029,,U,2748
PH133900000,Barangay 11,PH133901011,,U,2758
PH133900000,Barangay 402,PH133906008,,U,2758
PH133900000,Barangay 673,PH133911007,,U,2764
PH133900000,Barangay 181,PH133901181,,U,2773
PH133900000,Barangay 670,PH133908012,,U,2774
PH133900000,Barangay 28,PH133901028,,U,2787
PH133900000,Barangay 842,PH133912010,,U,2812
PH133900000,Barangay 429,PH133906035,,U,2814
PH133900000,Barangay 418,PH133906024,,U,2835
PH133900000,Barangay 292,PH133902006,,U,2846
PH133900000,Barangay 313,PH133905015,,U,2848
PH133900000,Barangay 868,PH133912035,,U,2850
PH133900000,Barangay 38,PH133901038,,U,2870
PH133900000,Barangay 774,PH133914030,,U,2878
PH133900000,Barangay 31,PH133901031,,U,2881
PH133900000,Barangay 847,PH133912015,,U,2883
PH133900000,Barangay 832,PH133911047,,U,2888
PH133900000,Barangay 146,PH133901146,,U,2895
PH133900000,Barangay 53,PH133901053,,U,2916
PH133900000,Barangay 731,PH133910046,,U,2916
PH133900000,Barangay 587,PH133906193,,U,2920
PH133900000,Barangay 669,PH133908011,,U,2928
PH133900000,Barangay 138,PH133901138,,U,2939
PH133900000,Barangay 464,PH133906070,,U,2954
PH133900000,Barangay 66,PH133901066,,U,2956
PH133900000,Barangay 838,PH133912006,,U,2969
PH133900000,Barangay 1,PH133901001,,U,2995
PH133900000,Barangay 823,PH133911038,,U,3002
PH133900000,Barangay 228,PH133901229,,U,3010
PH133900000,Barangay 777,PH133914033,,U,3011
PH133900000,Barangay 837,PH133912005,,U,3039
PH133900000,Barangay 738,PH133910052,,U,3047
PH133900000,Barangay 870,PH133912036,,U,3049
PH133900000,Barangay 398,PH133906004,,U,3068
PH133900000,Barangay 766,PH133914022,,U,3101
PH133900000,Barangay 215,PH133901216,,U,3106
PH133900000,Barangay 672,PH133911006,,U,3133
PH133900000,Barangay 420,PH133906026,,U,3134
PH133900000,Barangay 699,PH133910014,,U,3193
PH133900000,Barangay 590,PH133906197,,U,3209
PH133900000,Barangay 210,PH133901211,,U,3212
PH133900000,Barangay 860,PH133912028,,U,3214
PH133900000,Barangay 213,PH133901214,,U,3231
PH133900000,Barangay 72,PH133901072,,U,3233
PH133900000,Barangay 686,PH133911048,,U,3250
PH133900000,Barangay 109,PH133901109,,U,3254
PH133900000,Barangay 155,PH133901155,,U,3257
PH133900000,Barangay 374,PH133905077,,U,3277
PH133900000,Barangay 177,PH133901177,,U,3308
PH133900000,Barangay 184,PH133901184,,U,3311
PH133900000,Barangay 312,PH133905014,,U,3328
PH133900000,Barangay 702,PH133910017,,U,3342
PH133900000,Barangay 831,PH133911046,,U,3350
PH133900000,Barangay 221,PH133901222,,U,3353
PH133900000,Barangay 43,PH133901043,,U,3362
PH133900000,Barangay 784,PH133914040,,U,3386
PH133900000,Barangay 351,PH133905053,,U,3401
PH133900000,Barangay 385,PH133903005,,U,3406
PH133900000,Barangay 584,PH133906190,,U,3411
PH133900000,Barangay 71,PH133901071,,U,3417
PH133900000,Barangay 880,PH133914073,,U,3417
PH133900000,Barangay 432,PH133906038,,U,3436
PH133900000,Barangay 56,PH133901056,,U,3457
PH133900000,Barangay 199,PH133901199,,U,3471
PH133900000,Barangay 844,PH133912012,,U,3500
PH133900000,Barangay 384,PH133903004,,U,3511
PH133900000,Barangay 185,PH133901185,,U,3532
PH133900000,Barangay 293,PH133902007,,U,3565
PH133900000,Barangay 576,PH133906182,,U,3603
PH133900000,Barangay 787,PH133914043,,U,3622
PH133900000,Barangay 97,PH133901097,,U,3634
PH133900000,Barangay 903,PH133914096,,U,3691
PH133900000,Barangay 254,PH133901255,,U,3713
PH133900000,Barangay 58,PH133901058,,U,3719
PH133900000,Barangay 373,PH133905076,,U,3788
PH133900000,Barangay 736,PH133910061,,U,3806
PH133900000,Barangay 122,PH133901122,,U,3824
PH133900000,Barangay 41,PH133901041,,U,3825
PH133900000,Barangay 866,PH133914064,,U,3835
PH133900000,Barangay 163,PH133901163,,U,3840
PH133900000,Barangay 120,PH133901120,,U,3873
PH133900000,Barangay 375,PH133905078,,U,3909
PH133900000,Barangay 182,PH133901182,,U,3936
PH133900000,Barangay 93,PH133901093,,U,3960
PH133900000,Barangay 85,PH133901085,,U,4032
PH133900000,Barangay 48,PH133901048,,U,4070
PH133900000,Barangay 393,PH133903013,,U,4073
PH133900000,Barangay 33,PH133901033,,U,4082
PH133900000,Barangay 67,PH133901067,,U,4083
PH133900000,Barangay 372,PH133905075,,U,4136
PH133900000,Barangay 740,PH133910054,,U,4138
PH133900000,Barangay 709,PH133910024,,U,4154
PH133900000,Barangay 102,PH133901102,,U,4157
PH133900000,Barangay 117,PH133901117,,U,4160
PH133900000,Barangay 397,PH133906003,,U,4175
PH133900000,Barangay 595,PH133906202,,U,4198
PH133900000,Barangay 50,PH133901050,,U,4217
PH133900000,Barangay 829,PH133911044,,U,4226
PH133900000,Barangay 599,PH133906206,,U,4272
PH133900000,Barangay 781,PH133914037,,U,4275
PH133900000,Barangay 733,PH133910048,,U,4303
PH133900000,Barangay 29,PH133901029,,U,4406
PH133900000,Barangay 779,PH133914035,,U,4444
PH133900000,Barangay 60,PH133901060,,U,4503
PH133900000,Barangay 125,PH133901125,,U,4510
PH133900000,Barangay 121,PH133901121,,U,4511
PH133900000,Barangay 739,PH133910053,,U,4530
PH133900000,Barangay 91,PH133901091,,U,4552
PH133900000,Barangay 776,PH133914032,,U,4592
PH133900000,Barangay 630,PH133906237,,U,4660
PH133900000,Barangay 286,PH133904019,,U,4710
PH133900000,Barangay 103,PH133901103,,U,4772
PH133900000,Barangay 198,PH133901198,,U,5032
PH133900000,Barangay 209,PH133901210,,U,5075
PH133900000,Barangay 586,PH133906192,,U,5105
PH133900000,Barangay 830,PH133911045,,U,5191
PH133900000,Barangay 650,PH133913002,,U,5202
PH133900000,Barangay 704,PH133910019,,U,5299
PH133900000,Barangay 836,PH133912004,,U,5317
PH133900000,Barangay 108,PH133901108,,U,5391
PH133900000,Barangay 767,PH133914023,,U,5429
PH133900000,Barangay 95,PH133901095,,U,5543
PH133900000,Barangay 112,PH133901112,,U,5593
PH133900000,Barangay 648,PH133907012,,U,5634
PH133900000,Barangay 129,PH133901129,,U,5716
PH133900000,Barangay 104,PH133901104,,U,5741
PH133900000,Barangay 600,PH133906207,,U,5892
PH133900000,Barangay 116,PH133901116,,U,5943
PH133900000,Barangay 152,PH133901152,,U,6218
PH133900000,Barangay 99,PH133901099,,U,6310
PH133900000,Barangay 719,PH133910034,,U,6690
PH133900000,Barangay 350,PH133905052,,U,6776
PH133900000,Barangay 107,PH133901107,,U,7003
PH133900000,Barangay 905,PH133914098,,U,7385
PH133900000,Barangay 898,PH133914091,,U,7596
PH133900000,Barangay 601,PH133906208,,U,7759
PH133900000,Barangay 183,PH133901183,,U,8424
PH133900000,Barangay 900,PH133914093,,U,8581
PH133900000,Barangay 123,PH133901123,,U,8660
PH133900000,Barangay 843,PH133912011,,U,8744
PH133900000,Barangay 770,PH133914026,,U,9651
PH133900000,Barangay 118,PH133901118,,U,10840
PH133900000,Barangay 598,PH133906205,,U,12027
PH133900000,Barangay 775,PH133914031,,U,12084
PH133900000,Barangay 310,PH133905012,,U,13602
PH133900000,Barangay 628,PH133906235,,U,15202
PH133900000,Barangay 101,PH133901101,,U,15358
PH133900000,Barangay 275,PH133904008,,U,19809
PH133900000,Barangay 128,PH133901128,,U,23702
PH133900000,Barangay 105,PH133901105,,U,24971
PH133900000,Barangay 20,PH133901020,,U,45772
PH133900000,Barangay 649,PH133913001,,U,64750
